Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,vector.x,vector.y,vector.z
1669803707.3802822,11015,1669803707,379472784,imu_link,0.07208239287137987,0.18835492432117465,-0.050508223474025726
1669803707.3834906,11016,1669803707,382862038,imu_link,0.08248966932296753,0.1849811524152756,-0.035691097378730774
1669803707.3911374,11017,1669803707,389538309,imu_link,0.08619754761457445,0.18860355019569397,-0.007551498711109161
1669803707.393453,11018,1669803707,392837889,imu_link,0.10272672772407532,0.18951211869716647,0.01348298229277134
1669803707.3985853,11019,1669803707,398130783,imu_link,0.11117145419120789,0.19892463088035583,0.013888793997466566
1669803707.4046922,11020,1669803707,404383776,imu_link,0.11907345801591875,0.2006615400314331,0.021027350798249248
1669803707.4077463,11021,1669803707,407498748,imu_link,0.12511770427227023,0.20042073726654053,0.042666979134082794
1669803707.4135807,11022,1669803707,412885374,imu_link,0.12943218648433688,0.2052830457687378,0.04818378016352654
1669803707.4190743,11023,1669803707,418312953,imu_link,0.12591445446014404,0.21001753211021423,0.04248154535889626
1669803707.4232254,11024,1669803707,422668109,imu_link,0.1245402842760086,0.21224723756313327,0.05627191811800003
1669803707.4287817,11025,1669803707,428119474,imu_link,0.12031453847885132,0.22145225107669833,0.06344351917505266
1669803707.434839,11026,1669803707,434428078,imu_link,0.12222789973020555,0.2269735336303711,0.06328230351209642
1669803707.4378603,11027,1669803707,437549683,imu_link,0.11842790246009827,0.2252277135848999,0.07858415693044664
1669803707.4440951,11028,1669803707,442881499,imu_link,0.11637959629297258,0.22642147541046143,0.07971718162298204
1669803707.449077,11029,1669803707,448373792,imu_link,0.11004652827978136,0.22986984252929688,0.06914874911308289
1669803707.4532528,11030,1669803707,452681776,imu_link,0.10316696763038635,0.2275217026472092,0.08592402935028076
1669803707.4585798,11031,1669803707,458088076,imu_link,0.09993442147970201,0.22458125650882724,0.09755614399909973
1669803707.4651363,11032,1669803707,464508029,imu_link,0.09059865027666093,0.2246505320072174,0.08482936769723894
1669803707.467939,11033,1669803707,467621901,imu_link,0.08375868201255798,0.22369037568569186,0.08405188471078874
1669803707.4732797,11034,1669803707,472990772,imu_link,0.07209169119596483,0.21594595909118652,0.09183634072542192
1669803707.4787593,11035,1669803707,478245260,imu_link,0.05605382844805718,0.20890371501445773,0.08681567013263702
1669803707.4828947,11036,1669803707,482500351,imu_link,0.04546229541301727,0.20207063853740695,0.08828987181186676
1669803707.48879,11037,1669803707,488079137,imu_link,0.034909963607788086,0.19188113510608676,0.0906057432293892
1669803707.4950109,11038,1669803707,494440649,imu_link,0.02159019187092781,0.18060486018657687,0.07529185712337494
1669803707.4981534,11039,1669803707,497722298,imu_link,0.011885732412338257,0.17005836963653564,0.06882406026124956
1669803707.5033426,11040,1669803707,503041982,imu_link,-0.0007948668207973242,0.16317178308963778,0.0785001814365387
1669803707.5097558,11041,1669803707,509398636,imu_link,-0.004418661352247001,0.1544446051120758,0.07105906307697296
1669803707.5129604,11042,1669803707,512631992,imu_link,-0.012821583077311516,0.141326978802681,0.057490356266498566
1669803707.5183704,11043,1669803707,517951131,imu_link,-0.012168302200734617,0.13046787679195407,0.06037352979183197
